id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source
ENG-0101-KE-general,工程与制造,ENG,机械工程,机械设计工程师,Mechanical Design Engineer,2144,17-2141.00,非洲,肯尼亚,KE,country,general,本科/硕士,22-28,global,5.9,5.8,5.1,6.9,5.5,5.8,5.3,4.9,5.5,5.7,6.4,7.0,4.9,5.3,5.0,6.5,5.0,1.9,6.5,5.9,4.1,5.6,5.3,6.1,4.4,4.4,6.4,5.2,3.2,2.9,5.6,3.9,5.8,3.6,1,0,→,2032-2038,5.54,肯尼亚机械设计工程师：发展平稳,Kenya Mechanical Design Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0101-EG-general,工程与制造,ENG,机械工程,机械设计工程师,Mechanical Design Engineer,2144,17-2141.00,非洲,埃及,EG,country,general,本科/硕士,22-28,global,6.0,5.6,5.1,7.4,5.5,6.0,5.3,5.4,5.6,5.4,6.5,7.1,5.0,5.3,4.8,6.4,5.2,1.4,6.3,6.3,3.7,5.8,5.8,6.6,4.1,3.8,6.5,5.3,3.5,2.9,5.9,3.7,5.8,3.1,2,1,→,2032-2038,5.62,埃及机械设计工程师：发展平稳,Egypt Mechanical Design Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-CN-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东亚,中国,CN,country,general,本科/硕士,22-28,global,6.4,6.8,6.1,7.7,6.1,6.5,5.5,6.2,7.6,6.6,6.8,7.4,4.9,4.5,4.3,6.9,6.0,1.3,6.6,7.3,3.7,5.9,5.3,6.8,4.6,4.7,6.2,5.2,3.7,2.7,5.3,4.1,6.3,3.1,2,2,↑,2032-2038,5.96,中国热能工程师：发展平稳,China Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-JP-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东亚,日本,JP,country,general,本科/硕士,22-28,global,6.5,6.6,6.0,7.6,6.1,6.2,5.9,6.1,7.7,6.8,8.0,8.1,5.6,5.0,4.5,6.9,6.2,1.1,6.8,6.8,3.6,6.0,5.2,6.7,4.8,4.5,6.8,4.9,3.5,3.6,5.5,4.1,5.8,2.9,2,2,↑,2032-2038,6.06,日本热能工程师：就业稳定,Japan Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-KR-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东亚,韩国,KR,country,general,本科/硕士,22-28,global,6.6,6.9,6.3,7.7,5.5,6.3,5.4,6.5,7.2,6.8,7.3,8.0,5.4,4.5,4.2,6.7,5.6,1.2,6.6,7.2,3.8,5.6,5.3,6.8,4.6,4.4,6.5,5.0,3.5,2.9,5.5,3.8,6.3,3.0,2,2,↑,2032-2038,5.94,韩国热能工程师：发展平稳,South Korea Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-TW-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东亚,中国台湾地区,TW,region,general,本科/硕士,22-28,global,6.5,6.5,6.1,7.6,5.5,6.0,5.3,6.3,6.9,6.1,7.0,7.8,5.3,4.9,4.7,6.5,5.6,1.2,6.5,7.1,4.0,5.8,5.4,6.5,4.9,4.8,6.5,4.7,3.7,3.0,5.3,3.9,6.5,3.3,2,2,↑,2032-2038,5.9,中国台湾地区热能工程师：发展平稳,Taiwan (China) Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-HK-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东亚,中国香港地区,HK,region,general,本科/硕士,22-28,global,6.7,6.6,5.6,7.7,4.7,5.0,5.0,5.6,7.2,6.4,7.5,8.0,5.3,4.9,4.5,6.7,5.2,1.4,6.4,6.8,4.1,5.6,5.3,6.7,4.1,5.0,6.5,4.7,3.4,3.6,5.2,4.1,7.4,3.6,2,0,→,2032-2038,5.81,中国香港地区热能工程师：就业稳定,Hong Kong (China) Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-SG-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东南亚,新加坡,SG,country,general,本科/硕士,22-28,global,6.6,6.9,5.9,8.2,5.2,5.9,5.2,6.5,7.9,6.5,7.8,8.0,5.9,4.9,4.8,6.9,5.7,1.4,6.9,7.0,4.2,5.7,5.8,7.0,4.8,5.0,6.8,4.8,3.5,3.7,4.9,3.7,7.9,3.3,2,1,→,2032-2038,6.1,新加坡热能工程师：就业稳定,Singapore Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-TH-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东南亚,泰国,TH,country,general,本科/硕士,22-28,global,6.6,6.3,5.7,7.2,5.1,5.4,4.9,5.3,6.2,5.7,7.0,7.3,5.5,5.7,5.0,6.7,5.3,1.4,6.7,6.4,3.7,6.2,5.9,6.7,4.7,4.4,6.3,4.9,3.6,2.9,5.2,4.2,6.2,3.1,2,1,→,2032-2038,5.75,泰国热能工程师：发展平稳,Thailand Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-VN-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东南亚,越南,VN,country,general,本科/硕士,22-28,global,6.3,6.3,5.6,7.3,4.7,5.4,5.0,5.5,5.4,5.7,7.0,7.2,5.0,5.0,4.7,6.5,5.6,1.6,6.6,6.4,3.8,5.8,5.8,6.2,4.7,4.3,6.7,5.2,3.5,2.6,5.4,4.1,6.2,3.0,2,1,→,2032-2038,5.65,越南热能工程师：发展平稳,Vietnam Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-ID-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东南亚,印度尼西亚,ID,country,general,本科/硕士,22-28,global,6.5,6.6,5.4,7.2,4.8,5.7,4.7,5.8,5.8,5.5,6.7,7.2,5.3,5.5,5.1,6.3,5.4,1.6,6.5,6.0,3.9,6.2,5.7,6.2,4.7,4.1,6.3,4.8,3.2,2.8,5.5,4.1,6.2,3.4,2,1,→,2032-2038,5.62,印度尼西亚热能工程师：发展平稳,Indonesia Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-MY-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东南亚,马来西亚,MY,country,general,本科/硕士,22-28,global,6.7,6.6,5.8,7.3,5.0,5.6,5.2,5.2,6.3,6.0,7.2,7.5,5.3,5.6,5.2,6.3,5.7,1.7,6.8,6.6,4.0,5.9,5.5,6.5,4.6,4.7,6.6,4.8,3.4,3.1,5.7,3.9,6.9,2.8,2,1,→,2032-2038,5.78,马来西亚热能工程师：发展平稳,Malaysia Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-PH-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东南亚,菲律宾,PH,country,general,本科/硕士,22-28,global,6.6,6.2,5.2,7.4,4.5,5.3,4.7,5.8,5.6,5.5,6.9,7.0,5.0,5.0,5.1,6.3,5.4,1.6,6.3,6.5,4.0,6.1,5.4,6.7,4.5,4.9,6.2,5.2,3.6,2.7,5.8,3.9,6.7,3.0,2,1,→,2032-2038,5.62,菲律宾热能工程师：发展平稳,Philippines Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-IN-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,南亚,印度,IN,country,general,本科/硕士,22-28,global,6.3,6.9,5.7,7.1,5.6,6.1,5.2,5.5,6.6,5.9,6.9,7.0,5.3,5.0,4.9,6.4,5.4,1.5,6.4,6.5,4.0,5.7,5.5,6.7,4.4,3.8,6.4,5.1,3.7,2.9,5.7,4.1,7.0,3.1,2,1,→,2032-2038,5.73,印度热能工程师：发展平稳,India Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-PK-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,南亚,巴基斯坦,PK,country,general,本科/硕士,22-28,global,6.5,6.1,5.0,7.2,4.4,5.1,4.6,4.6,5.5,5.4,6.1,6.9,5.1,5.5,4.7,6.4,5.3,1.8,6.4,6.0,3.8,5.8,5.4,6.4,4.0,3.2,6.2,4.9,3.3,2.6,5.6,4.1,6.0,3.1,1,1,→,2032-2038,5.41,巴基斯坦热能工程师：发展平稳,Pakistan Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-BD-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,南亚,孟加拉国,BD,country,general,本科/硕士,22-28,global,6.1,6.3,5.4,7.1,4.5,5.2,4.4,4.6,4.9,5.1,6.2,6.8,5.0,5.2,4.6,6.4,5.5,1.9,6.3,5.8,3.7,5.4,5.5,6.5,4.0,3.5,6.1,5.0,3.6,2.9,5.9,3.8,6.1,3.2,1,1,→,2032-2038,5.33,孟加拉国热能工程师：发展平稳,Bangladesh Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-AE-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,中亚/西亚,阿联酋,AE,country,general,本科/硕士,22-28,global,6.7,6.8,5.6,7.9,5.1,5.5,4.9,5.7,8.1,6.5,7.6,7.9,5.4,5.4,5.2,6.7,5.5,1.5,6.7,6.8,3.7,5.7,5.6,6.7,4.6,4.2,6.8,5.3,3.3,3.1,5.2,3.9,7.5,2.9,2,1,→,2032-2038,5.97,阿联酋热能工程师：薪资回报高，就业稳定,"United Arab Emirates Thermal Engineer: high compensation, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-IL-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,中亚/西亚,以色列,IL,country,general,本科/硕士,22-28,global,6.5,6.6,5.6,7.6,5.1,5.8,5.4,6.5,7.8,6.4,7.1,8.0,5.8,5.7,5.2,6.6,5.4,1.2,6.6,6.8,4.2,6.2,5.9,6.7,4.3,5.3,6.8,4.8,3.5,3.0,5.6,3.7,7.2,3.3,2,1,→,2032-2038,6.04,以色列热能工程师：发展平稳,Israel Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-SA-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,中亚/西亚,沙特阿拉伯,SA,country,general,本科/硕士,22-28,global,6.7,6.5,5.6,7.3,4.7,5.0,4.9,5.4,7.0,6.4,7.1,7.6,5.4,5.8,5.0,6.3,5.3,1.5,6.7,6.7,3.7,5.8,5.9,6.7,4.4,3.4,6.5,4.8,3.8,3.3,5.5,4.0,6.1,3.4,2,1,→,2032-2038,5.74,沙特阿拉伯热能工程师：发展平稳,Saudi Arabia Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-TR-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,中亚/西亚,土耳其,TR,country,general,本科/硕士,22-28,global,6.6,6.2,5.3,7.1,5.3,5.4,4.9,5.8,6.4,5.9,6.6,7.5,5.1,5.3,4.6,6.3,5.6,1.7,6.3,6.3,3.9,6.2,5.5,6.7,4.7,4.0,6.3,5.0,3.7,3.2,5.8,3.9,6.6,3.1,2,1,→,2032-2038,5.67,土耳其热能工程师：发展平稳,Turkey Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-GB-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,西欧,英国,GB,country,general,本科/硕士,22-28,global,6.9,6.6,6.0,8.1,5.4,5.7,5.7,6.2,7.5,6.9,7.8,8.2,5.6,6.4,5.4,6.9,5.6,1.2,6.4,7.1,4.0,6.0,6.4,6.8,4.8,5.4,7.0,4.7,3.6,3.1,5.1,4.0,7.5,3.1,2,1,→,2032-2038,6.18,英国热能工程师：就业稳定,United Kingdom Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-FR-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,西欧,法国,FR,country,general,本科/硕士,22-28,global,6.5,6.6,6.0,7.9,5.3,6.1,5.6,6.0,7.5,6.8,7.9,8.0,5.8,6.4,5.7,6.9,6.0,1.1,6.4,7.2,4.1,6.5,6.9,6.8,4.8,5.1,6.9,5.0,3.5,3.3,5.0,4.1,7.2,3.0,2,1,→,2032-2038,6.23,法国热能工程师：就业稳定,France Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-DE-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,西欧,德国,DE,country,general,本科/硕士,22-28,global,6.9,6.7,6.1,7.9,5.9,6.7,5.5,6.1,7.8,7.1,8.1,8.1,5.9,7.0,5.6,6.6,5.9,1.0,6.7,7.4,4.1,6.4,7.0,6.7,5.0,5.4,6.6,5.0,3.4,3.2,5.0,4.3,7.1,3.0,2,2,↑,2032-2038,6.33,德国热能工程师：就业稳定,Germany Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-NL-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,西欧,荷兰,NL,country,general,本科/硕士,22-28,global,6.8,6.8,5.5,7.9,5.3,6.0,5.5,6.6,7.9,6.6,7.8,8.1,6.3,7.3,5.8,6.9,5.4,1.3,6.4,6.7,4.3,6.2,7.3,6.7,4.5,6.0,7.1,5.1,3.4,3.3,5.6,4.2,7.5,3.1,2,1,→,2032-2038,6.24,荷兰热能工程师：就业稳定,Netherlands Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-CH-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,西欧,瑞士,CH,country,general,本科/硕士,22-28,global,7.0,6.9,6.3,7.9,5.6,6.0,5.4,6.1,8.6,7.0,8.5,8.2,6.3,6.6,6.0,6.7,6.0,1.4,6.8,7.2,4.1,6.7,7.2,6.9,5.0,5.2,6.9,5.1,3.5,3.2,4.9,4.4,7.4,2.7,2,2,↑,2032-2038,6.39,瑞士热能工程师：薪资回报高，就业稳定,"Switzerland Thermal Engineer: high compensation, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-SE-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,北欧,瑞典,SE,country,general,本科/硕士,22-28,global,6.6,6.8,5.6,8.1,5.7,5.7,5.6,6.5,7.3,6.7,8.3,8.1,6.5,7.2,6.3,6.9,5.5,1.4,6.4,7.3,4.3,6.8,7.3,6.6,4.8,6.2,7.2,5.2,3.7,3.4,5.2,4.3,7.5,2.9,2,1,→,2032-2038,6.33,瑞典热能工程师：就业稳定,Sweden Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-DK-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,北欧,丹麦,DK,country,general,本科/硕士,22-28,global,6.7,6.9,5.5,7.8,5.3,5.9,5.1,6.3,7.5,6.6,8.3,8.2,6.0,6.9,6.2,6.4,5.6,1.2,6.5,7.0,4.5,6.4,7.3,6.9,4.4,5.9,6.9,5.0,3.8,3.5,5.2,4.3,7.6,2.8,2,1,→,2032-2038,6.24,丹麦热能工程师：就业稳定,Denmark Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-FI-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,北欧,芬兰,FI,country,general,本科/硕士,22-28,global,6.8,7.0,6.1,8.0,5.6,5.7,5.5,6.2,7.1,6.6,7.8,8.2,6.1,7.0,6.1,6.8,5.6,1.2,6.7,6.9,4.1,6.3,7.3,6.8,4.9,6.3,6.8,5.1,3.8,3.4,5.2,4.0,6.9,2.7,2,1,→,2032-2038,6.24,芬兰热能工程师：就业稳定,Finland Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-IT-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,南欧,意大利,IT,country,general,本科/硕士,22-28,global,6.8,6.6,5.5,7.8,5.4,5.8,5.2,5.4,7.0,6.2,7.3,7.8,6.0,5.6,5.4,6.5,6.0,1.5,6.8,6.8,4.0,6.4,6.3,6.4,4.4,4.5,6.8,4.8,3.4,3.3,5.4,4.0,6.6,3.2,2,1,→,2032-2038,5.93,意大利热能工程师：发展平稳,Italy Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-ES-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,南欧,西班牙,ES,country,general,本科/硕士,22-28,global,6.3,6.8,5.5,7.2,4.8,5.5,5.3,5.4,6.5,6.2,7.4,7.8,5.8,6.1,4.9,6.8,5.5,1.6,6.6,6.5,4.1,6.1,6.6,6.3,4.4,4.8,6.7,4.7,3.2,3.3,5.2,4.0,6.8,2.8,2,1,→,2032-2038,5.87,西班牙热能工程师：发展平稳,Spain Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-PT-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,南欧,葡萄牙,PT,country,general,本科/硕士,22-28,global,6.7,6.7,5.4,7.3,4.8,5.3,5.2,5.4,6.5,5.7,7.2,7.8,6.0,6.2,5.2,6.8,5.4,1.4,6.4,6.4,4.2,6.1,6.4,6.5,4.7,4.9,6.5,5.0,3.8,3.3,5.5,4.0,7.2,3.4,2,1,→,2032-2038,5.83,葡萄牙热能工程师：发展平稳,Portugal Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-PL-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东欧,波兰,PL,country,general,本科/硕士,22-28,global,6.5,6.5,5.3,7.6,5.2,5.6,5.3,5.3,6.5,6.3,7.5,7.6,6.0,5.9,5.5,6.7,5.7,1.3,6.3,6.8,4.2,6.5,6.1,6.4,4.8,4.8,6.5,4.8,3.2,2.8,5.2,4.2,7.2,3.1,2,1,→,2032-2038,5.95,波兰热能工程师：就业稳定,Poland Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-CZ-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东欧,捷克,CZ,country,general,本科/硕士,22-28,global,6.6,6.4,6.0,8.0,5.6,6.0,5.1,5.6,7.1,6.0,7.4,7.9,5.8,6.0,5.6,6.8,5.8,1.4,6.6,6.7,4.3,6.3,6.6,6.5,4.4,4.9,6.9,4.7,3.6,3.1,5.0,4.2,7.3,3.3,2,1,→,2032-2038,6.06,捷克热能工程师：发展平稳,Czech Republic Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-RU-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,东欧,俄罗斯,RU,country,general,本科/硕士,22-28,global,6.5,6.9,5.7,7.3,5.5,5.9,5.0,5.7,6.1,5.9,6.8,7.5,5.2,5.5,5.2,6.9,5.8,1.6,6.6,6.7,3.9,5.7,5.9,6.6,4.3,4.5,6.3,4.8,3.2,3.2,5.5,4.2,5.7,3.1,2,1,→,2032-2038,5.75,俄罗斯热能工程师：发展平稳,Russia Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-US-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,北美,美国,US,country,general,本科/硕士,22-28,global,6.6,6.7,6.2,7.3,5.5,5.9,5.6,6.4,8.0,6.9,7.5,8.2,5.6,5.3,5.0,6.8,5.7,1.2,6.5,7.0,3.9,6.3,5.8,6.9,4.7,5.7,6.7,5.2,3.3,3.1,5.6,3.8,7.6,3.3,2,2,↑,2032-2038,6.14,美国热能工程师：薪资回报高，就业稳定,"United States Thermal Engineer: high compensation, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-CA-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,北美,加拿大,CA,country,general,本科/硕士,22-28,global,6.6,6.9,5.7,8.0,5.0,5.2,5.2,6.5,7.7,6.4,7.7,8.2,5.7,6.1,5.4,6.6,5.4,1.1,6.3,7.0,4.2,6.0,6.8,6.8,4.3,5.4,7.0,4.9,3.4,3.7,5.2,4.0,7.4,3.4,2,1,→,2032-2038,6.09,加拿大热能工程师：就业稳定,Canada Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-MX-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,北美,墨西哥,MX,country,general,本科/硕士,22-28,global,6.7,6.5,5.3,7.2,5.0,5.9,4.6,5.8,6.3,5.7,6.8,7.2,5.3,5.2,4.9,6.7,5.7,1.7,6.7,6.5,3.7,6.0,5.8,6.6,4.3,4.6,6.4,5.1,3.6,3.0,5.5,4.2,6.6,3.2,2,1,→,2032-2038,5.71,墨西哥热能工程师：发展平稳,Mexico Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-BR-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,南美,巴西,BR,country,general,本科/硕士,22-28,global,6.8,6.6,5.8,7.0,5.1,5.6,5.1,5.6,6.1,5.9,6.5,7.3,5.2,5.2,4.8,6.7,5.5,1.6,6.5,6.5,3.8,5.8,6.3,6.2,4.3,4.2,6.6,5.2,3.8,3.1,5.7,4.1,6.0,3.2,2,1,→,2032-2038,5.67,巴西热能工程师：发展平稳,Brazil Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-AR-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,南美,阿根廷,AR,country,general,本科/硕士,22-28,global,6.7,6.5,5.3,6.8,4.9,5.3,4.9,5.2,5.7,5.6,6.5,7.3,5.4,5.5,4.8,6.6,5.3,1.7,6.3,6.4,3.6,6.2,5.9,6.8,4.4,4.5,6.5,4.8,3.6,3.1,5.8,3.9,5.8,3.1,2,1,→,2032-2038,5.56,阿根廷热能工程师：发展平稳,Argentina Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-CL-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,南美,智利,CL,country,general,本科/硕士,22-28,global,6.6,6.5,5.1,7.7,4.9,4.7,5.0,5.5,6.2,5.8,7.2,7.6,5.6,5.7,5.4,6.7,5.2,1.3,6.6,6.1,4.3,5.8,6.2,6.3,4.3,4.4,6.5,4.9,3.2,3.0,5.3,4.3,6.6,3.2,2,1,→,2032-2038,5.77,智利热能工程师：发展平稳,Chile Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-CO-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,南美,哥伦比亚,CO,country,general,本科/硕士,22-28,global,6.7,6.2,5.3,7.6,4.5,5.2,5.0,5.8,5.7,5.8,6.4,7.3,5.4,5.4,5.1,6.6,5.5,1.3,6.8,6.4,3.7,6.2,5.9,6.5,4.5,4.6,6.4,5.1,3.5,3.1,5.6,4.0,5.9,3.1,2,1,→,2032-2038,5.69,哥伦比亚热能工程师：发展平稳,Colombia Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-AU-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,大洋洲,澳大利亚,AU,country,general,本科/硕士,22-28,global,6.6,6.8,5.5,7.8,4.9,5.1,5.3,6.2,7.7,6.5,7.7,8.2,6.1,6.5,5.5,6.5,5.6,1.2,6.8,7.1,4.2,6.2,6.6,6.9,4.3,5.4,6.9,5.3,3.6,3.1,5.4,4.5,7.3,3.3,2,1,→,2032-2038,6.15,澳大利亚热能工程师：就业稳定,Australia Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-NZ-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,大洋洲,新西兰,NZ,country,general,本科/硕士,22-28,global,6.3,6.5,5.3,7.9,4.9,5.2,5.3,5.7,7.0,6.3,7.8,8.1,6.3,7.1,5.6,6.4,5.3,1.5,6.2,7.0,4.5,6.2,6.7,6.5,4.2,5.8,7.1,4.8,3.2,3.4,5.1,4.4,7.3,3.0,2,1,→,2032-2038,6.06,新西兰热能工程师：就业稳定,New Zealand Thermal Engineer: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-ZA-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,非洲,南非,ZA,country,general,本科/硕士,22-28,global,6.8,6.6,5.7,7.0,5.2,5.6,5.0,5.2,6.2,5.6,6.4,7.4,5.6,5.7,5.0,6.4,5.2,1.6,6.7,6.4,4.2,5.8,6.0,6.8,4.2,4.5,6.3,5.0,3.3,3.0,5.8,3.7,6.4,3.1,2,1,→,2032-2038,5.68,南非热能工程师：发展平稳,South Africa Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-NG-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,非洲,尼日利亚,NG,country,general,本科/硕士,22-28,global,6.2,6.4,4.9,6.9,4.1,4.9,4.5,5.0,5.3,5.5,6.4,7.0,4.7,5.2,4.7,6.6,4.9,1.7,6.2,5.7,3.9,5.5,5.6,6.4,4.2,3.9,6.1,5.0,3.7,2.5,5.8,4.1,5.8,3.4,1,0,→,2032-2038,5.36,尼日利亚热能工程师：发展平稳,Nigeria Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0102-KE-general,工程与制造,ENG,机械工程,热能工程师,Thermal Engineer,2144,17-2141.00,非洲,肯尼亚,KE,country,general,本科/硕士,22-28,global,6.7,6.5,5.2,7.1,4.2,4.6,4.5,4.4,5.3,5.3,6.1,7.0,5.0,5.3,5.1,6.5,5.4,1.8,6.2,5.9,3.7,5.7,5.7,6.4,4.0,4.4,6.4,4.7,3.5,3.0,5.6,4.1,6.0,3.1,1,0,→,2032-2038,5.37,肯尼亚热能工程师：发展平稳,Kenya Thermal Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
